subj,word,assoc_i,sex_port,sex_ger,sex,language,rating
47,22,3,f,m,f,por,-5
47,23,1,m,f,m,por,-5
47,23,2,m,f,m,por,3
47,23,3,m,f,m,por,1
47,24,1,f,m,f,por,1
47,24,2,f,m,f,por,5
47,24,3,f,m,f,por,-5
48,1,1,f,m,f,por,-1
48,1,2,f,m,f,por,0
48,1,3,f,m,f,por,5
48,2,1,m,f,m,por,-5
48,2,2,m,f,m,por,-5
48,2,3,m,f,m,por,-3
48,3,1,m,f,m,por,-1
48,3,2,m,f,m,por,-5
48,3,3,m,f,m,por,1
48,4,1,m,f,m,por,1
48,4,2,m,f,m,por,-5
48,4,3,m,f,m,por,-3
48,5,1,f,m,f,por,1
48,5,2,f,m,f,por,5
48,5,3,f,m,f,por,5
48,6,1,m,f,m,por,-5
48,6,2,m,f,m,por,-3
48,6,3,m,f,m,por,-5
48,7,1,f,m,f,por,-5
48,7,2,f,m,f,por,-3
48,7,3,f,m,f,por,1
48,8,1,f,m,f,por,3
48,8,2,f,m,f,por,-3
48,8,3,f,m,f,por,3
48,9,1,m,f,m,por,1
48,9,2,m,f,m,por,-1
48,9,3,m,f,m,por,5
48,10,1,f,m,f,por,3
48,10,2,f,m,f,por,5
48,10,3,f,m,f,por,-5
48,11,1,f,m,f,por,-5
48,11,2,f,m,f,por,3
48,11,3,f,m,f,por,1
48,12,1,m,f,m,por,1
48,12,2,m,f,m,por,1
48,12,3,m,f,m,por,3
48,13,1,m,f,m,por,-5
48,13,2,m,f,m,por,-5
48,13,3,m,f,m,por,1
48,14,1,f,m,f,por,3
48,14,2,f,m,f,por,5
48,14,3,f,m,f,por,3
48,15,1,m,f,m,por,-3
48,15,2,m,f,m,por,3
48,15,3,m,f,m,por,1
48,16,1,f,m,f,por,-3
48,16,2,f,m,f,por,3
48,16,3,f,m,f,por,-5
48,17,1,f,m,f,por,3
48,17,2,f,m,f,por,-3
48,17,3,f,m,f,por,-5
48,18,1,f,m,f,por,3
48,18,2,f,m,f,por,5
48,18,3,f,m,f,por,1
48,19,1,f,m,f,por,-5
48,19,2,f,m,f,por,3
48,19,3,f,m,f,por,3
48,20,1,f,m,f,por,-3
48,20,2,f,m,f,por,1
48,20,3,f,m,f,por,1
48,21,1,m,f,m,por,-5
48,21,2,m,f,m,por,1
48,21,3,m,f,m,por,-1
48,22,1,f,m,f,por,-5
48,22,2,f,m,f,por,3
48,22,3,f,m,f,por,5
48,23,1,m,f,m,por,3
48,23,2,m,f,m,por,1
48,23,3,m,f,m,por,3
48,24,1,f,m,f,por,-5
48,24,2,f,m,f,por,3
48,24,3,f,m,f,por,5
49,1,1,f,m,f,por,0
49,1,2,f,m,f,por,5
49,1,3,f,m,f,por,3
49,2,1,m,f,m,por,-1
49,2,2,m,f,m,por,-1
49,2,3,m,f,m,por,-5
49,3,1,m,f,m,por,1
49,3,2,m,f,m,por,-3
49,3,3,m,f,m,por,-3
49,4,1,m,f,m,por,-3
49,4,2,m,f,m,por,-1
49,4,3,m,f,m,por,-3
49,5,1,f,m,f,por,1
49,5,2,f,m,f,por,1
49,5,3,f,m,f,por,-3
49,6,1,m,f,m,por,-5
49,6,2,m,f,m,por,-3
49,6,3,m,f,m,por,-5
49,7,1,f,m,f,por,5
49,7,2,f,m,f,por,-3
49,7,3,f,m,f,por,1
49,8,1,f,m,f,por,-1
49,8,2,f,m,f,por,5
49,8,3,f,m,f,por,-3
49,9,1,m,f,m,por,1
49,9,2,m,f,m,por,-1
49,9,3,m,f,m,por,-5
49,10,1,f,m,f,por,3
49,10,2,f,m,f,por,1
49,10,3,f,m,f,por,5
49,11,1,f,m,f,por,1
49,11,2,f,m,f,por,-3
49,11,3,f,m,f,por,1
49,12,1,m,f,m,por,1
49,12,2,m,f,m,por,3
49,12,3,m,f,m,por,-3
49,13,1,m,f,m,por,-1
49,13,2,m,f,m,por,-3
49,13,3,m,f,m,por,-1
49,14,1,f,m,f,por,0
49,14,2,f,m,f,por,5
49,14,3,f,m,f,por,-3
49,15,1,m,f,m,por,-1
49,15,2,m,f,m,por,-1
49,15,3,m,f,m,por,-1
49,16,1,f,m,f,por,-5
49,16,2,f,m,f,por,-3
49,16,3,f,m,f,por,-5
49,17,1,f,m,f,por,-5
49,17,2,f,m,f,por,3
49,17,3,f,m,f,por,-1
49,18,1,f,m,f,por,5
49,18,2,f,m,f,por,3
49,18,3,f,m,f,por,5
49,19,1,f,m,f,por,-5
49,19,2,f,m,f,por,-1
49,19,3,f,m,f,por,-1
49,20,1,f,m,f,por,-3
49,20,2,f,m,f,por,5
49,20,3,f,m,f,por,-5
49,21,1,m,f,m,por,1
49,21,2,m,f,m,por,-1
49,21,3,m,f,m,por,-3
49,22,1,f,m,f,por,-1
49,22,2,f,m,f,por,5
49,22,3,f,m,f,por,-3
49,23,1,m,f,m,por,-5
49,23,2,m,f,m,por,3
49,23,3,m,f,m,por,5
49,24,1,f,m,f,por,1
49,24,2,f,m,f,por,3
49,24,3,f,m,f,por,-1
50,1,1,f,m,f,por,5
50,1,2,f,m,f,por,-3
50,1,3,f,m,f,por,3
50,2,1,m,f,m,por,-1
50,2,2,m,f,m,por,1
50,2,3,m,f,m,por,-3
50,3,1,m,f,m,por,-5
50,3,2,m,f,m,por,-1
50,3,3,m,f,m,por,-5
50,4,1,m,f,m,por,5
50,4,2,m,f,m,por,1
50,4,3,m,f,m,por,5
50,5,1,f,m,f,por,-3
50,5,2,f,m,f,por,0
50,5,3,f,m,f,por,1
50,6,1,m,f,m,por,-3
50,6,2,m,f,m,por,-5
50,6,3,m,f,m,por,-3
50,7,1,f,m,f,por,-5
50,7,2,f,m,f,por,5
50,7,3,f,m,f,por,1
50,8,1,f,m,f,por,1
50,8,2,f,m,f,por,3
50,8,3,f,m,f,por,5
50,9,1,m,f,m,por,-1
50,9,2,m,f,m,por,3
50,9,3,m,f,m,por,1
50,10,1,f,m,f,por,5
50,10,2,f,m,f,por,-3
50,10,3,f,m,f,por,3
50,11,1,f,m,f,por,-1
50,11,2,f,m,f,por,1
50,11,3,f,m,f,por,1
50,12,1,m,f,m,por,1
50,12,2,m,f,m,por,1
50,12,3,m,f,m,por,-3
50,13,1,m,f,m,por,-1
50,13,2,m,f,m,por,-1
50,13,3,m,f,m,por,-3
50,14,1,f,m,f,por,3
50,14,2,f,m,f,por,3
50,14,3,f,m,f,por,5
50,15,1,m,f,m,por,-3
50,15,2,m,f,m,por,-1
50,15,3,m,f,m,por,3
50,16,1,f,m,f,por,-3
50,16,2,f,m,f,por,-1
50,16,3,f,m,f,por,0
50,17,1,f,m,f,por,-5
50,17,2,f,m,f,por,3
50,17,3,f,m,f,por,5
50,18,1,f,m,f,por,5
50,18,2,f,m,f,por,3
50,18,3,f,m,f,por,3
50,19,1,f,m,f,por,-1
50,19,2,f,m,f,por,-5
50,19,3,f,m,f,por,5
50,20,1,f,m,f,por,-1
50,20,2,f,m,f,por,-1
50,20,3,f,m,f,por,-5
50,21,1,m,f,m,por,-3
50,21,2,m,f,m,por,0
50,21,3,m,f,m,por,-5
50,22,1,f,m,f,por,-1
50,22,2,f,m,f,por,1
50,22,3,f,m,f,por,-1
50,23,1,m,f,m,por,1
50,23,2,m,f,m,por,1
50,23,3,m,f,m,por,3
50,24,1,f,m,f,por,-5
50,24,2,f,m,f,por,1
50,24,3,f,m,f,por,5
51,1,1,f,m,m,ger,-3
51,1,2,f,m,m,ger,-3
51,1,3,f,m,m,ger,-3
51,2,1,m,f,f,ger,5
51,2,2,m,f,f,ger,3
51,2,3,m,f,f,ger,-1
51,3,1,m,f,f,ger,-3
51,3,2,m,f,f,ger,-3
51,3,3,m,f,f,ger,-3
51,4,1,m,f,f,ger,-3
51,4,2,m,f,f,ger,-3
51,4,3,m,f,f,ger,5
51,5,1,f,m,m,ger,-3
51,5,2,f,m,m,ger,3
51,5,3,f,m,m,ger,-3
51,6,1,m,f,f,ger,-3
51,6,2,m,f,f,ger,-3
51,6,3,m,f,f,ger,1
51,7,1,f,m,m,ger,-3
51,7,2,f,m,m,ger,-3
51,7,3,f,m,m,ger,-1
51,8,1,f,m,m,ger,-1
51,8,2,f,m,m,ger,-5
51,8,3,f,m,m,ger,-3
51,9,1,m,f,f,ger,5
51,9,2,m,f,f,ger,3
51,9,3,m,f,f,ger,3
51,10,1,f,m,m,ger,3
51,10,2,f,m,m,ger,3
51,10,3,f,m,m,ger,-3
51,11,1,f,m,m,ger,-3
51,11,2,f,m,m,ger,0
51,11,3,f,m,m,ger,-3
51,12,1,m,f,f,ger,3
51,12,2,m,f,f,ger,1
51,12,3,m,f,f,ger,3
51,13,1,m,f,f,ger,-3
51,13,2,m,f,f,ger,3
51,13,3,m,f,f,ger,-3
51,14,1,f,m,m,ger,-1
51,14,2,f,m,m,ger,1
51,14,3,f,m,m,ger,-1
51,15,1,m,f,f,ger,1
51,15,2,m,f,f,ger,5
51,15,3,m,f,f,ger,-3
51,16,1,f,m,m,ger,-3
51,16,2,f,m,m,ger,-1
51,16,3,f,m,m,ger,-3
51,17,1,f,m,m,ger,-3
51,17,2,f,m,m,ger,-1
51,17,3,f,m,m,ger,-3
51,18,1,f,m,m,ger,1
51,18,2,f,m,m,ger,3
51,18,3,f,m,m,ger,1
51,19,1,f,m,m,ger,-1
51,19,2,f,m,m,ger,-3
51,19,3,f,m,m,ger,-3
51,20,1,f,m,m,ger,3
51,20,2,f,m,m,ger,3
51,20,3,f,m,m,ger,-3
51,21,1,m,f,f,ger,-3
51,21,2,m,f,f,ger,3
51,21,3,m,f,f,ger,-1
51,22,1,f,m,m,ger,3
51,22,2,f,m,m,ger,1
51,22,3,f,m,m,ger,-1
51,23,1,m,f,f,ger,5
51,23,2,m,f,f,ger,1
51,23,3,m,f,f,ger,3
51,24,1,f,m,m,ger,-1
51,24,2,f,m,m,ger,-1
51,24,3,f,m,m,ger,0
52,1,1,f,m,m,ger,3
52,1,2,f,m,m,ger,-5
52,1,3,f,m,m,ger,1
52,2,1,m,f,f,ger,-1
52,2,2,m,f,f,ger,3
52,2,3,m,f,f,ger,-1
52,3,1,m,f,f,ger,-3
52,3,2,m,f,f,ger,1
52,3,3,m,f,f,ger,3
52,4,1,m,f,f,ger,0
52,4,2,m,f,f,ger,-3
52,4,3,m,f,f,ger,5
52,5,1,f,m,m,ger,3
52,5,2,f,m,m,ger,0
52,5,3,f,m,m,ger,-3
52,6,1,m,f,f,ger,0
52,6,2,m,f,f,ger,-5
52,6,3,m,f,f,ger,-3
52,7,1,f,m,m,ger,3
52,7,2,f,m,m,ger,-5
52,7,3,f,m,m,ger,0
52,8,1,f,m,m,ger,-5
52,8,2,f,m,m,ger,-3
52,8,3,f,m,m,ger,0
52,9,1,m,f,f,ger,0
52,9,2,m,f,f,ger,1
52,9,3,m,f,f,ger,-1
52,10,1,f,m,m,ger,3
52,10,2,f,m,m,ger,5
52,10,3,f,m,m,ger,0
52,11,1,f,m,m,ger,-3
52,11,2,f,m,m,ger,-3
52,11,3,f,m,m,ger,0
52,12,1,m,f,f,ger,3
52,12,2,m,f,f,ger,5
52,12,3,m,f,f,ger,0
52,13,1,m,f,f,ger,1
52,13,2,m,f,f,ger,-5
52,13,3,m,f,f,ger,-3
52,14,1,f,m,m,ger,0
52,14,2,f,m,m,ger,-5
52,14,3,f,m,m,ger,-1
52,15,1,m,f,f,ger,3
52,15,2,m,f,f,ger,-1
52,15,3,m,f,f,ger,0
52,16,1,f,m,m,ger,-3
52,16,2,f,m,m,ger,3
52,16,3,f,m,m,ger,3
52,17,1,f,m,m,ger,-3
52,17,2,f,m,m,ger,0
52,17,3,f,m,m,ger,-3
52,18,1,f,m,m,ger,3
52,18,2,f,m,m,ger,5
52,18,3,f,m,m,ger,3
52,19,1,f,m,m,ger,3
52,19,2,f,m,m,ger,-3
52,19,3,f,m,m,ger,-3
52,20,1,f,m,m,ger,1
52,20,2,f,m,m,ger,-3
52,20,3,f,m,m,ger,-3
52,21,1,m,f,f,ger,-3
52,21,2,m,f,f,ger,0
52,21,3,m,f,f,ger,5
52,22,1,f,m,m,ger,3
52,22,2,f,m,m,ger,0
52,22,3,f,m,m,ger,3
52,23,1,m,f,f,ger,3
52,23,2,m,f,f,ger,1
52,23,3,m,f,f,ger,1
52,24,1,f,m,m,ger,-3
52,24,2,f,m,m,ger,-1
52,24,3,f,m,m,ger,-5
53,1,1,f,m,m,ger,-3
53,1,2,f,m,m,ger,3
53,1,3,f,m,m,ger,-1
53,2,1,m,f,f,ger,1
53,2,2,m,f,f,ger,-1
53,2,3,m,f,f,ger,-2
53,3,1,m,f,f,ger,-3
53,3,2,m,f,f,ger,-3
53,3,3,m,f,f,ger,-1
53,4,1,m,f,f,ger,-3
53,4,2,m,f,f,ger,1
53,4,3,m,f,f,ger,-3
53,5,1,f,m,m,ger,5
53,5,2,f,m,m,ger,1
53,5,3,f,m,m,ger,-1
53,6,1,m,f,f,ger,-3
53,6,2,m,f,f,ger,-3
53,6,3,m,f,f,ger,-3
53,7,1,f,m,m,ger,-3
53,7,2,f,m,m,ger,3
53,7,3,f,m,m,ger,-5
53,8,1,f,m,m,ger,5
53,8,2,f,m,m,ger,1
53,8,3,f,m,m,ger,-1
53,9,1,m,f,f,ger,5
53,9,2,m,f,f,ger,1
53,9,3,m,f,f,ger,-3
53,10,1,f,m,m,ger,3
53,10,2,f,m,m,ger,-1
53,10,3,f,m,m,ger,1
53,11,1,f,m,m,ger,-1
53,11,2,f,m,m,ger,-3
53,11,3,f,m,m,ger,-1
53,12,1,m,f,f,ger,1
53,12,2,m,f,f,ger,1
53,12,3,m,f,f,ger,5
53,13,1,m,f,f,ger,-3
53,13,2,m,f,f,ger,-1
53,13,3,m,f,f,ger,-3
53,14,1,f,m,m,ger,-1
53,14,2,f,m,m,ger,-3
53,14,3,f,m,m,ger,1
53,15,1,m,f,f,ger,-3
53,15,2,m,f,f,ger,-1
53,15,3,m,f,f,ger,3
53,16,1,f,m,m,ger,-3
53,16,2,f,m,m,ger,-3
53,16,3,f,m,m,ger,-1
53,17,1,f,m,m,ger,-3
53,17,2,f,m,m,ger,-3
53,17,3,f,m,m,ger,-1
53,18,1,f,m,m,ger,5
53,18,2,f,m,m,ger,3
53,18,3,f,m,m,ger,3
53,19,1,f,m,m,ger,-3
53,19,2,f,m,m,ger,-1
53,19,3,f,m,m,ger,-3
53,20,1,f,m,m,ger,1
53,20,2,f,m,m,ger,-3
53,20,3,f,m,m,ger,-1
53,21,1,m,f,f,ger,5
53,21,2,m,f,f,ger,-3
53,21,3,m,f,f,ger,-3
53,22,1,f,m,m,ger,-1
53,22,2,f,m,m,ger,-1
53,22,3,f,m,m,ger,-3
53,23,1,m,f,f,ger,1
53,23,2,m,f,f,ger,1
53,23,3,m,f,f,ger,1
53,24,1,f,m,m,ger,-1
53,24,2,f,m,m,ger,-1
53,24,3,f,m,m,ger,-3
54,1,1,f,m,m,ger,-3
54,1,2,f,m,m,ger,3
54,1,3,f,m,m,ger,1
54,2,1,m,f,f,ger,-3
54,2,2,m,f,f,ger,-3
54,2,3,m,f,f,ger,5
54,3,1,m,f,f,ger,3
54,3,2,m,f,f,ger,-3
54,3,3,m,f,f,ger,-3
54,4,1,m,f,f,ger,-3
54,4,2,m,f,f,ger,-3
54,4,3,m,f,f,ger,3
54,5,1,f,m,m,ger,3
54,5,2,f,m,m,ger,3
54,5,3,f,m,m,ger,-1
54,6,1,m,f,f,ger,-3
54,6,2,m,f,f,ger,3
54,6,3,m,f,f,ger,-1
54,7,1,f,m,m,ger,-3
54,7,2,f,m,m,ger,3
54,7,3,f,m,m,ger,-3
54,8,1,f,m,m,ger,3
54,8,2,f,m,m,ger,-5
54,8,3,f,m,m,ger,-1
54,9,1,m,f,f,ger,5
54,9,2,m,f,f,ger,3
54,9,3,m,f,f,ger,3
54,10,1,f,m,m,ger,3
54,10,2,f,m,m,ger,-3
54,10,3,f,m,m,ger,5
54,11,1,f,m,m,ger,-1
54,11,2,f,m,m,ger,-3
54,11,3,f,m,m,ger,0
54,12,1,m,f,f,ger,-1
54,12,2,m,f,f,ger,1
54,12,3,m,f,f,ger,1
54,13,1,m,f,f,ger,1
54,13,2,m,f,f,ger,3
54,13,3,m,f,f,ger,-3
54,14,1,f,m,m,ger,3
54,14,2,f,m,m,ger,0
54,14,3,f,m,m,ger,-1
54,15,1,m,f,f,ger,5
54,15,2,m,f,f,ger,0
54,15,3,m,f,f,ger,-1
54,16,1,f,m,m,ger,-3
54,16,2,f,m,m,ger,-3
54,16,3,f,m,m,ger,-1
54,17,1,f,m,m,ger,-3
54,17,2,f,m,m,ger,0
54,17,3,f,m,m,ger,0
54,18,1,f,m,m,ger,3
54,18,2,f,m,m,ger,5
54,18,3,f,m,m,ger,-1
54,19,1,f,m,m,ger,-3
54,19,2,f,m,m,ger,-3
54,19,3,f,m,m,ger,-3
54,20,1,f,m,m,ger,-3
54,20,2,f,m,m,ger,3
54,20,3,f,m,m,ger,-3
54,21,1,m,f,f,ger,-3
54,21,2,m,f,f,ger,-1
54,21,3,m,f,f,ger,3
54,22,1,f,m,m,ger,5
54,22,2,f,m,m,ger,-3
54,22,3,f,m,m,ger,-3
54,23,1,m,f,f,ger,5
54,23,2,m,f,f,ger,1
54,23,3,m,f,f,ger,3
54,24,1,f,m,m,ger,-1
54,24,2,f,m,m,ger,-3
54,24,3,f,m,m,ger,1
55,1,1,f,m,m,ger,-3
55,1,2,f,m,m,ger,3
55,1,3,f,m,m,ger,1
55,2,1,m,f,f,ger,-3
55,2,2,m,f,f,ger,-1
55,2,3,m,f,f,ger,5
55,3,1,m,f,f,ger,3
55,3,2,m,f,f,ger,1
55,3,3,m,f,f,ger,-1
55,4,1,m,f,f,ger,5
55,4,2,m,f,f,ger,-3
55,4,3,m,f,f,ger,1
55,5,1,f,m,m,ger,3
55,5,2,f,m,m,ger,5
55,5,3,f,m,m,ger,3
55,6,1,m,f,f,ger,-1
55,6,2,m,f,f,ger,0
55,6,3,m,f,f,ger,0
55,7,1,f,m,m,ger,3
55,7,2,f,m,m,ger,0
55,7,3,f,m,m,ger,-5
55,8,1,f,m,m,ger,-5
55,8,2,f,m,m,ger,-5
55,8,3,f,m,m,ger,1
55,9,1,m,f,f,ger,5
55,9,2,m,f,f,ger,3
55,9,3,m,f,f,ger,3
55,10,1,f,m,m,ger,3
55,10,2,f,m,m,ger,-3
55,10,3,f,m,m,ger,-1
55,11,1,f,m,m,ger,0
55,11,2,f,m,m,ger,0
55,11,3,f,m,m,ger,1
55,12,1,m,f,f,ger,1
55,12,2,m,f,f,ger,1
55,12,3,m,f,f,ger,0
55,13,1,m,f,f,ger,-3
55,13,2,m,f,f,ger,-3
55,13,3,m,f,f,ger,-3
55,14,1,f,m,m,ger,-1
55,14,2,f,m,m,ger,-1
55,14,3,f,m,m,ger,3
55,15,1,m,f,f,ger,5
55,15,2,m,f,f,ger,1
55,15,3,m,f,f,ger,3
55,16,1,f,m,m,ger,-1
55,16,2,f,m,m,ger,3
55,16,3,f,m,m,ger,0
55,17,1,f,m,m,ger,-3
55,17,2,f,m,m,ger,-3
55,17,3,f,m,m,ger,-3
55,18,1,f,m,m,ger,3
55,18,2,f,m,m,ger,3
55,18,3,f,m,m,ger,5
55,19,1,f,m,m,ger,-3
55,19,2,f,m,m,ger,-3
55,19,3,f,m,m,ger,-5
55,20,1,f,m,m,ger,-3
55,20,2,f,m,m,ger,5
55,20,3,f,m,m,ger,-5
55,21,1,m,f,f,ger,3
55,21,2,m,f,f,ger,-3
55,21,3,m,f,f,ger,-1
55,22,1,f,m,m,ger,3
55,22,2,f,m,m,ger,-3
55,22,3,f,m,m,ger,1
55,23,1,m,f,f,ger,1
55,23,2,m,f,f,ger,5
55,23,3,m,f,f,ger,1
55,24,1,f,m,m,ger,-1
55,24,2,f,m,m,ger,-1
55,24,3,f,m,m,ger,-3
56,1,1,f,m,m,ger,-3
56,1,2,f,m,m,ger,3
56,1,3,f,m,m,ger,3
56,2,1,m,f,f,ger,1
56,2,2,m,f,f,ger,-3
56,2,3,m,f,f,ger,0
56,3,1,m,f,f,ger,-3
56,3,2,m,f,f,ger,-5
56,3,3,m,f,f,ger,1
56,4,1,m,f,f,ger,5
56,4,2,m,f,f,ger,3
56,4,3,m,f,f,ger,-3
56,5,1,f,m,m,ger,1
56,5,2,f,m,m,ger,-1
56,5,3,f,m,m,ger,-3
56,6,1,m,f,f,ger,3
56,6,2,m,f,f,ger,-1
56,6,3,m,f,f,ger,-1
56,7,1,f,m,m,ger,-3
56,7,2,f,m,m,ger,-3
56,7,3,f,m,m,ger,-3
56,8,1,f,m,m,ger,-5
56,8,2,f,m,m,ger,-5
56,8,3,f,m,m,ger,1
56,9,1,m,f,f,ger,3
56,9,2,m,f,f,ger,3
56,9,3,m,f,f,ger,0
56,10,1,f,m,m,ger,3
56,10,2,f,m,m,ger,-3
56,10,3,f,m,m,ger,-3
56,11,1,f,m,m,ger,-3
56,11,2,f,m,m,ger,3
56,11,3,f,m,m,ger,0
56,12,1,m,f,f,ger,-1
56,12,2,m,f,f,ger,1
56,12,3,m,f,f,ger,-1
56,13,1,m,f,f,ger,-3
56,13,2,m,f,f,ger,1
56,13,3,m,f,f,ger,-5
56,14,1,f,m,m,ger,3
56,14,2,f,m,m,ger,-1
56,14,3,f,m,m,ger,3
56,15,1,m,f,f,ger,-1
56,15,2,m,f,f,ger,3
56,15,3,m,f,f,ger,3
56,16,1,f,m,m,ger,-3
56,16,2,f,m,m,ger,-5
56,16,3,f,m,m,ger,-1
56,17,1,f,m,m,ger,-3
56,17,2,f,m,m,ger,-3
56,17,3,f,m,m,ger,3
56,18,1,f,m,m,ger,1
56,18,2,f,m,m,ger,1
56,18,3,f,m,m,ger,3
56,19,1,f,m,m,ger,-3
56,19,2,f,m,m,ger,3
56,19,3,f,m,m,ger,-1
56,20,1,f,m,m,ger,3
56,20,2,f,m,m,ger,-3
56,20,3,f,m,m,ger,-1
56,21,1,m,f,f,ger,-2
56,21,2,m,f,f,ger,-5
56,21,3,m,f,f,ger,3
56,22,1,f,m,m,ger,-3
56,22,2,f,m,m,ger,3
56,22,3,f,m,m,ger,-1
56,23,1,m,f,f,ger,3
56,23,2,m,f,f,ger,3
56,23,3,m,f,f,ger,1
56,24,1,f,m,m,ger,-1
56,24,2,f,m,m,ger,-1
56,24,3,f,m,m,ger,1
57,1,1,f,m,m,ger,-3
57,1,2,f,m,m,ger,-3
57,1,3,f,m,m,ger,-3
57,2,1,m,f,f,ger,3
57,2,2,m,f,f,ger,-3
57,2,3,m,f,f,ger,0
57,3,1,m,f,f,ger,-3
57,3,2,m,f,f,ger,-3
57,3,3,m,f,f,ger,-1
57,4,1,m,f,f,ger,-3
57,4,2,m,f,f,ger,3
57,4,3,m,f,f,ger,1
57,5,1,f,m,m,ger,-3
57,5,2,f,m,m,ger,3
57,5,3,f,m,m,ger,3
57,6,1,m,f,f,ger,-1
57,6,2,m,f,f,ger,3
57,6,3,m,f,f,ger,3
57,7,1,f,m,m,ger,-3
57,7,2,f,m,m,ger,-3
57,7,3,f,m,m,ger,5
57,8,1,f,m,m,ger,3
57,8,2,f,m,m,ger,1
57,8,3,f,m,m,ger,-3
57,9,1,m,f,f,ger,5
57,9,2,m,f,f,ger,1
57,9,3,m,f,f,ger,3
57,10,1,f,m,m,ger,3
57,10,2,f,m,m,ger,3
57,10,3,f,m,m,ger,1
57,11,1,f,m,m,ger,0
57,11,2,f,m,m,ger,-3
57,11,3,f,m,m,ger,-1
57,12,1,m,f,f,ger,1
57,12,2,m,f,f,ger,-1
57,12,3,m,f,f,ger,-1
57,13,1,m,f,f,ger,3
57,13,2,m,f,f,ger,-3
57,13,3,m,f,f,ger,-3
57,14,1,f,m,m,ger,3
57,14,2,f,m,m,ger,-3
57,14,3,f,m,m,ger,3
57,15,1,m,f,f,ger,-3
57,15,2,m,f,f,ger,-3
57,15,3,m,f,f,ger,-3
57,16,1,f,m,m,ger,-3
57,16,2,f,m,m,ger,-5
57,16,3,f,m,m,ger,-3
57,17,1,f,m,m,ger,-3
57,17,2,f,m,m,ger,-3
57,17,3,f,m,m,ger,-1
57,18,1,f,m,m,ger,5
57,18,2,f,m,m,ger,-1
57,18,3,f,m,m,ger,1
57,19,1,f,m,m,ger,1
57,19,2,f,m,m,ger,-3
57,19,3,f,m,m,ger,-3
57,20,1,f,m,m,ger,3
57,20,2,f,m,m,ger,-3
57,20,3,f,m,m,ger,5
57,21,1,m,f,f,ger,-3
57,21,2,m,f,f,ger,3
57,21,3,m,f,f,ger,-3
57,22,1,f,m,m,ger,-3
57,22,2,f,m,m,ger,5
57,22,3,f,m,m,ger,-3
57,23,1,m,f,f,ger,1
57,23,2,m,f,f,ger,5
57,23,3,m,f,f,ger,1
57,24,1,f,m,m,ger,-1
57,24,2,f,m,m,ger,-1
57,24,3,f,m,m,ger,1
58,1,1,f,m,m,ger,-3
58,1,2,f,m,m,ger,-3
58,1,3,f,m,m,ger,-1
58,2,1,m,f,f,ger,1
58,2,2,m,f,f,ger,-1
58,2,3,m,f,f,ger,3
58,3,1,m,f,f,ger,-3
58,3,2,m,f,f,ger,-3
58,3,3,m,f,f,ger,-1
58,4,1,m,f,f,ger,0
58,4,2,m,f,f,ger,-3
58,4,3,m,f,f,ger,-3
58,5,1,f,m,m,ger,-3
58,5,2,f,m,m,ger,0
58,5,3,f,m,m,ger,-1
58,6,1,m,f,f,ger,-1
58,6,2,m,f,f,ger,-3
58,6,3,m,f,f,ger,-3
58,7,1,f,m,m,ger,-3
58,7,2,f,m,m,ger,3
58,7,3,f,m,m,ger,-3
58,8,1,f,m,m,ger,-3
58,8,2,f,m,m,ger,-3
58,8,3,f,m,m,ger,-5
58,9,1,m,f,f,ger,-1
58,9,2,m,f,f,ger,1
58,9,3,m,f,f,ger,-1
58,10,1,f,m,m,ger,3
58,10,2,f,m,m,ger,-1
58,10,3,f,m,m,ger,-1
58,11,1,f,m,m,ger,-3
58,11,2,f,m,m,ger,-3
58,11,3,f,m,m,ger,0
58,12,1,m,f,f,ger,5
58,12,2,m,f,f,ger,3
58,12,3,m,f,f,ger,-1
58,13,1,m,f,f,ger,3
58,13,2,m,f,f,ger,-3
58,13,3,m,f,f,ger,3
58,14,1,f,m,m,ger,-1
58,14,2,f,m,m,ger,3
58,14,3,f,m,m,ger,-1
58,15,1,m,f,f,ger,3
58,15,2,m,f,f,ger,3
58,15,3,m,f,f,ger,5
58,16,1,f,m,m,ger,-3
58,16,2,f,m,m,ger,-3
58,16,3,f,m,m,ger,-5
58,17,1,f,m,m,ger,-3
58,17,2,f,m,m,ger,-3
58,17,3,f,m,m,ger,-1
58,18,1,f,m,m,ger,1
58,18,2,f,m,m,ger,1
58,18,3,f,m,m,ger,3
58,19,1,f,m,m,ger,-3
58,19,2,f,m,m,ger,-3
58,19,3,f,m,m,ger,-3
58,20,1,f,m,m,ger,5
58,20,2,f,m,m,ger,3
58,20,3,f,m,m,ger,-3
58,21,1,m,f,f,ger,-1
58,21,2,m,f,f,ger,-5
58,21,3,m,f,f,ger,-3
58,22,1,f,m,m,ger,3
58,22,2,f,m,m,ger,1
58,22,3,f,m,m,ger,-1
58,23,1,m,f,f,ger,1
58,23,2,m,f,f,ger,1
58,23,3,m,f,f,ger,3
58,24,1,f,m,m,ger,-1
58,24,2,f,m,m,ger,-1
58,24,3,f,m,m,ger,0
59,1,1,f,m,m,ger,-3
59,1,2,f,m,m,ger,3
59,1,3,f,m,m,ger,-3
59,2,1,m,f,f,ger,3
59,2,2,m,f,f,ger,-3
59,2,3,m,f,f,ger,1
59,3,1,m,f,f,ger,-1
59,3,2,m,f,f,ger,-3
59,3,3,m,f,f,ger,-3
59,4,1,m,f,f,ger,3
59,4,2,m,f,f,ger,5
